id,description,title,country,date_end,date_start,person,link,location
805,H.M. Dronningen modtager NATO's generalsekretær Jens Stoltenberg kl. 15.10,,Danmark,,2015-04-20T00:00:00,H.M. Dronningen,/menu/kalender/hm-dronningen-modtager-natos-generalsekretar-jens-stoltenberg-kl-1510,
806,Kronprinsen er regent 21. – 22. april,,Danmark,,2015-04-21T00:00:00,H.K.H. Kronprinsen,/menu/kalender/kronprinsen-er-regent-21--22-april-2,
807,H.K.H. Prinsesse Isabellas fødselsdag,,Danmark,,2015-04-21T00:00:00,H.K.H. Prinsesse Isabella,/menu/kalender/hkh-prinsesse-isabellas-fodselsdag-3,
808,H.K.H. Prins Joachim besøger Randers Tandhjulsfabrik og erhvervsskolen Tradium kl. 11.00,,Danmark,,2015-04-21T00:00:00,H.K.H. Prins Joachim,/menu/kalender/hkh-prins-joachim-besoger-randers-tandhjulsfabrik-og-erhvervsskolen-tradium-kl-1100,
809,H.M. Dronningen er til stede ved koncert i anledning af Jean Sibelius og Carl Nielsens 150-års dage kl. 19.00,,Danmark,,2015-04-21T00:00:00,H.M. Dronningen,/menu/kalender/hm-dronningen-er-til-stede-ved-koncert-i-anledning-af-jean-sibelius-og-carl-nielsens-150,
810,H.K.H. Prins Joachim overværer uddeling af Wegner Prisen kl. 16.00,,Danmark,,2015-04-22T00:00:00,H.K.H. Prins Joachim,/menu/kalender/hkh-prins-joachim-overvarer-uddeling-af-wegner-prisen-kl-1600,
811,H.K.H. Kronprinsessen deltager i markering af Maternity Foundations 10-års jubilæum kl. 16.00,,Danmark,,2015-04-22T00:00:00,H.K.H. Kronprinsessen,/menu/kalender/hkh-kronprinsessen-deltager-i-markering-af-maternity-foundations-10-ars-jubilaum-kl-16,
812,H.K.H. Kronprinsessen deltager i den officielle åbning af Forskningens Døgn og overrækker en pris kl. 10.00,,Danmark,,2015-04-23T00:00:00,H.K.H. Kronprinsessen,/menu/kalender/hkh-kronprinsessen-deltager-i-den-officielle-abning-af-forskningens-dogn-og-overrakker,
813,H.K.H. Kronprinsen forestår indvielsen af viden- og konferencecentret Green Solution House kl. 10.00,,Danmark,,2015-04-23T00:00:00,H.K.H. Kronprinsen,/menu/kalender/hkh-kronprinsen-forestar-indvielsen-af-viden-og-konferencecentret-green-solution-house,
814,H.M. Dronningen modtager H.E. Benins ambassadør i afskedsaudiens kl. 11.30,,Danmark,,2015-04-24T00:00:00,H.M. Dronningen,/menu/kalender/hm-dronningen-modtager-he-benins-ambassador-i-afskedsaudiens-kl-1130,
815,Kronprinsparret deltager i gallafest på Hotel d'Angleterre kl. 19.00,,Danmark,,2015-04-25T00:00:00,H.K.H. Kronprinsessen,/menu/kalender/kronprinsparret-deltager-i-gallafest-pa-hotel-dangleterre-kl-1900,
816,H.K.H. Prins Joachim deltager i Youth Goodwill Ambassador Summit 2015 kl. 13.25,,Danmark,,2015-04-25T00:00:00,H.K.H. Prins Joachim,/menu/kalender/hkh-prins-joachim-deltager-i-youth-goodwill-ambassador-summit-2015-kl-1325,
817,Kronprinsparret deltager i gallafest på Hotel d'Angleterre kl. 19.00,,Danmark,,2015-04-25T00:00:00,H.K.H. Kronprinsen,/menu/kalender/kronprinsparret-deltager-i-gallafest-pa-hotel-dangleterre-kl-1900,
818,H.K.H. Prins Joachim overværer finalen i konkurrencen ”Unge Forskere” kl. 10.00,,Danmark,,2015-04-28T00:00:00,H.K.H. Prins Joachim,/menu/kalender/hkh-prins-joachim-overvarer-finalen-i-konkurrencen-unge-forskere-kl-1000,
819,H.K.H. Prinsesse Marie besøger Landsforeningen Autismes nationale konference ”SIKON” kl. 13.40,,Danmark,,2015-04-28T00:00:00,H.K.H. Prinsesse Marie,/menu/kalender/hkh-prinsesse-marie-besoger-landsforeningen-autismes-nationale-konference-sikon-kl-1,
820,H.M. Dronningen til stede ved uddelingen af Rungstedlundprisen 2015 kl. 17.00,,Danmark,,2015-04-28T00:00:00,H.M. Dronningen,/menu/kalender/hm-dronningen-til-stede-ved-uddelingen-af-rungstedlundprisen-2015-kl-1700,
821,Statsråd på Christiansborg Slot kl. 9.30,,Danmark,,2015-04-29T00:00:00,H.M. Dronningen,/menu/kalender/statsrad-pa-christiansborg-slot-kl-930-9,
822,H.K.H. Kronprinsen er regent den 2. – 6. marts,,Danmark,,2015-03-02T00:00:00,H.K.H. Kronprinsen,/menu/kalender/hkh-kronprinsen-er-regent-den-2--6-marts,
823,H.K.H. Kronprinsessen deltager i sprogkonference med Mary Fonden kl. 9.30,,Danmark,,2015-03-02T00:00:00,H.K.H. Kronprinsessen,/menu/kalender/hkh-kronprinsessen-deltager-i-sprogkonference-med-mary-fonden-kl-930,
824,H.K.H. Kronprinsen er regent den 4.–5. marts,,Danmark,,2015-03-04T00:00:00,H.K.H. Kronprinsen,/menu/kalender/hkh-kronprinsen-er-regent-den-4-5-marts,
825,H.K.H. Prinsesse Benedikte deltager som formand i mødet i Pigespejdernes Fællesråd kl. 16.00,,Danmark,,2015-03-05T00:00:00,H.K.H. Prinsesse Benedikte,/menu/kalender/hkh-prinsesse-benedikte-deltager-som-formand-i-modet-i-pigespejdernes-fallesrad-kl-16,
826,H.K.H. Kronprinsen taler ved Danmarks Idrætsforbunds kongres kl. 13.00,,Danmark,,2015-03-05T00:00:00,H.K.H. Kronprinsen,/menu/kalender/hkh-kronprinsen-taler-ved-danmarks-idratsforbunds-kongres-kl-1300,
827,H.K.H. Kronprinsen er regent den 6. marts,,Danmark,,2015-03-06T00:00:00,H.K.H. Kronprinsen,/menu/kalender/hkh-kronprinsen-er-regent-den-6-marts,
828,H.K.H. Kronprinsessen deltager i møde med Women Deliver Komité,,Danmark,,2015-03-06T00:00:00,H.K.H. Kronprinsessen,/menu/kalender/hkh-kronprinsessen-deltager-i-mode-med-women-deliver-komite,
829,H.K.H. Prinsesse Marie besøger Epilepsihospitalet Filadelfia kl. 11.00,,Danmark,,2015-03-06T00:00:00,H.K.H. Prinsesse Marie,/menu/kalender/hkh-prinsesse-marie-besoger-epilepsihospitalet-filadelfia-kl-1100,
830,H.K.H. Prinsesse Benedikte overværer Dansk Varmblods Hingstekåring 2015,,Danmark,,2015-03-07T00:00:00,H.K.H. Prinsesse Benedikte,/menu/kalender/hkh-prinsesse-benedikte-overvarer-dansk-varmblods-hingstekaring-2015,
831,H.K.H. Prins Joachim er rigsforstander den 7.–8. marts,,Danmark,,2015-03-07T00:00:00,H.K.H. Prins Joachim,/menu/kalender/hkh-prins-joachim-er-rigsforstander-den-7-8-marts,
832,H.K.H. Kronprinsessen deltager i ferniseringen af Grønningens 100-års jubilæumsudstilling kl. 13.00,,Danmark,,2015-03-07T00:00:00,H.K.H. Kronprinsessen,/menu/kalender/hkh-kronprinsessen-deltager-i-ferniseringen-af-gronningens-100-ars-jubilaumsudstilling,
833,H.K.H. Kronprinsen deltager i Vasaløbet kl. 8.00,,Danmark,,2015-03-08T00:00:00,H.K.H. Kronprinsen,/menu/kalender/hkh-kronprinsen-deltager-i-vasalobet-kl-800-2,
834,Offentlig audiens på Christiansborg Slot kl. 10.00,,Danmark,,2015-03-09T00:00:00,,/menu/kalender/offentlig-audiens-pa-christiansborg-slot-kl-1000-25-2,
835,"H.K.H. Kronprinsessen deltager i lancering af projektet ""Alle skal lære at svømme"" kl. 12.10",,Danmark,,2015-03-09T00:00:00,H.K.H. Kronprinsessen,/menu/kalender/hkh-kronprinsessen-deltager-i-lancering-af-projektet-alle-skal-lare-at-svomme-kl-12,
836,H.K.H. Kronprinsessen deltager i fernisering af Hjemmeværnets maleriudstilling kl. 14.00,,Danmark,,2015-03-10T00:00:00,H.K.H. Kronprinsessen,/menu/kalender/hkh-kronprinsessen-deltager-i-fernisering-af-hjemmevarnets-maleriudstilling-kl-1400,
837,H.K.H. Kronprinsen forestår åbning af kongressen EWEA Offshore kl. 9.25,,Danmark,,2015-03-10T00:00:00,H.K.H. Kronprinsen,/menu/kalender/hkh-kronprinsen-forestar-abning-af-kongressen-ewea-offshore-kl-925,
838,Regentparret afholder Hæderstegnsmiddag for forsvarets og flyvevåbnets officerer kl 20.00,,Danmark,,2015-03-11T00:00:00,H.M. Dronningen,/menu/kalender/regentparret-afholder-haderstegnsmiddag-for-forsvarets-og-flyvevabnets-officerer-kl-2000,
839,Regentparret afholder Hæderstegnsmiddag for forsvarets og flyvevåbnets officerer kl 20.00,,Danmark,,2015-03-11T00:00:00,H.K.H. Prins Henrik,/menu/kalender/regentparret-afholder-haderstegnsmiddag-for-forsvarets-og-flyvevabnets-officerer-kl-2000,
840,Regentparret afholder Hæderstegnsmiddag for forsvarets og flyvevåbnets officerer kl 20.00,,Danmark,,2015-03-11T00:00:00,H.K.H. Kronprinsen,/menu/kalender/regentparret-afholder-haderstegnsmiddag-for-forsvarets-og-flyvevabnets-officerer-kl-2000,
841,Regentparret afholder Hæderstegnsmiddag for forsvarets og flyvevåbnets officerer kl 20.00,,Danmark,,2015-03-11T00:00:00,H.K.H. Kronprinsessen,/menu/kalender/regentparret-afholder-haderstegnsmiddag-for-forsvarets-og-flyvevabnets-officerer-kl-2000,
842,H.K.H. Kronprinsen forestår indvielsen af ny kabelforbindelse mellem Danmark og Norge kl. 11.50,,Danmark,,2015-03-12T00:00:00,H.K.H. Kronprinsen,/menu/kalender/hkh-kronprinsen-forestar-indvielsen-af-ny-kabelforbindelse-mellem-danmark-og-norge-kl,
843,Prins Joachim deltager i arrangement i anledning af afsløring af tre kongelige bordstandere kl. 18.00,,Danmark,,2015-03-12T00:00:00,H.K.H. Prins Joachim,/menu/kalender/prins-joachim-deltager-i-arrangement-i-anledning-af-afsloring-af-tre-kongelige-bordstander,
844,H.K.H. Kronprinsessen deltager ved Champions for Change Awards Dinner kl. 19.00,,Danmark,,2015-03-12T00:00:00,H.K.H. Kronprinsessen,/menu/kalender/hkh-kronprinsessen-deltager-ved-champions-for-change-awards-dinner-kl-1900,
845,H.K.H. Prinsesse Marie besøger Beredskabsstyrelsens beredskabscenter kl. 13.30,,Danmark,,2015-03-13T00:00:00,H.K.H. Prinsesse Marie,/menu/kalender/hkh-prinsesse-marie-besoger-beredskabsstyrelsens-beredskabscenter-kl-1330,
846,Kronprinsparret deltager i kadetbal kl. 18.00,,Danmark,,2015-03-14T00:00:00,H.K.H. Kronprinsen,/menu/kalender/kronprinsparret-deltager-i-kadetbal-kl-1800,
847,Kronprinsparret deltager i kadetbal kl. 18.00,,Danmark,,2015-03-14T00:00:00,H.K.H. Kronprinsessen,/menu/kalender/kronprinsparret-deltager-i-kadetbal-kl-1800,
848,Statsbesøg fra Nederlandene,,Danmark,,2015-03-17T00:00:00,,/menu/kalender/statsbesoeg-fra-nederlandene,
849,Regentparret er værter ved gallataffel kl. 20.00,,Danmark,,2015-03-17T00:00:00,H.K.H. Kronprinsen,/menu/kalender/regentparret-er-varter-ved-gallataffel-kl-2000-2-2,
850,Regentparret er værter ved gallataffel kl. 20.00,,Danmark,,2015-03-17T00:00:00,H.K.H. Kronprinsessen,/menu/kalender/regentparret-er-varter-ved-gallataffel-kl-2000-2-2,
851,Regentparret er værter ved gallataffel kl. 20.00,,Danmark,,2015-03-17T00:00:00,H.M. Dronningen,/menu/kalender/regentparret-er-varter-ved-gallataffel-kl-2000-2-2,
852,Regentparret er værter ved gallataffel kl. 20.00,,Danmark,,2015-03-17T00:00:00,H.K.H. Prins Henrik,/menu/kalender/regentparret-er-varter-ved-gallataffel-kl-2000-2-2,
853,Regentparret er værter ved gallataffel kl. 20.00,,Danmark,,2015-03-17T00:00:00,H.K.H. Prins Joachim,/menu/kalender/regentparret-er-varter-ved-gallataffel-kl-2000-2-2,
854,Regentparret er værter ved gallataffel kl. 20.00,,Danmark,,2015-03-17T00:00:00,H.K.H. Prinsesse Marie,/menu/kalender/regentparret-er-varter-ved-gallataffel-kl-2000-2-2,
855,Regentparret er værter ved gallataffel kl. 20.00,,Danmark,,2015-03-17T00:00:00,H.K.H. Prinsesse Benedikte,/menu/kalender/regentparret-er-varter-ved-gallataffel-kl-2000-2-2,
856,Den kongelige familie deltager i nederlandsk returarrangement i Den Sorte Diamant kl. 19.00,,Danmark,,2015-03-18T00:00:00,H.K.H. Kronprinsen,/menu/kalender/den-kongelige-familie-deltager-i-nederlandsk-returarrangement-i-den-sorte-diamant-kl-190,
857,Den kongelige familie deltager i nederlandsk returarrangement i Den Sorte Diamant kl. 19.00,,Danmark,,2015-03-18T00:00:00,H.K.H. Kronprinsessen,/menu/kalender/den-kongelige-familie-deltager-i-nederlandsk-returarrangement-i-den-sorte-diamant-kl-190,
858,Den kongelige familie deltager i nederlandsk returarrangement i Den Sorte Diamant kl. 19.00,,Danmark,,2015-03-18T00:00:00,H.K.H. Prins Joachim,/menu/kalender/den-kongelige-familie-deltager-i-nederlandsk-returarrangement-i-den-sorte-diamant-kl-190,
859,Den kongelige familie deltager i nederlandsk returarrangement i Den Sorte Diamant kl. 19.00,,Danmark,,2015-03-18T00:00:00,H.M. Dronningen,/menu/kalender/den-kongelige-familie-deltager-i-nederlandsk-returarrangement-i-den-sorte-diamant-kl-190,
860,Den kongelige familie deltager i nederlandsk returarrangement i Den Sorte Diamant kl. 19.00,,Danmark,,2015-03-18T00:00:00,H.K.H. Prins Henrik,/menu/kalender/den-kongelige-familie-deltager-i-nederlandsk-returarrangement-i-den-sorte-diamant-kl-190,
861,Den kongelige familie deltager i nederlandsk returarrangement i Den Sorte Diamant kl. 19.00,,Danmark,,2015-03-18T00:00:00,H.K.H. Prinsesse Marie,/menu/kalender/den-kongelige-familie-deltager-i-nederlandsk-returarrangement-i-den-sorte-diamant-kl-190,
862,Den kongelige familie deltager i nederlandsk returarrangement i Den Sorte Diamant kl. 19.00,,Danmark,,2015-03-18T00:00:00,H.K.H. Prinsesse Benedikte,/menu/kalender/den-kongelige-familie-deltager-i-nederlandsk-returarrangement-i-den-sorte-diamant-kl-190,
863,Regentparret uddeler Amalienborgprisen kl. 10.30,,Danmark,,2015-03-19T00:00:00,H.M. Dronningen,/menu/kalender/regentparret-uddeler-amalienborgprisen-kl-1030,
864,Regentparret uddeler Amalienborgprisen kl. 10.30,,Danmark,,2015-03-19T00:00:00,H.K.H. Prins Henrik,/menu/kalender/regentparret-uddeler-amalienborgprisen-kl-1030,
865,H.K.H. Kronprinsen forestår indvielsen af Nationalpark Skjoldungernes Land,,Danmark,,2015-03-21T00:00:00,H.K.H. Kronprinsen,/menu/kalender/hkh-kronprinsen-forestar-indvielsen-af-nationalpark-skjoldungernes-land,
866,H.K.H. Kronprinsessen deltager i møde med High-Level Task Force for ICPD,,Danmark,,2015-03-22T00:00:00,H.K.H. Kronprinsessen,/menu/kalender/hkh-kronprinsessen-deltager-i-mode-med-high-level-task-force-for-icpd,
867,H.K.H. Kronprinsen deltager i IOC Olympic Programme Commission møde,,Danmark,,2015-03-23T00:00:00,H.K.H. Kronprinsen,/menu/kalender/hkh-kronprinsen-deltager-i-ioc-olympic-programme-commission-mode,
868,Offentlig audiens på Christiansborg Slot kl. 10.00,,Danmark,,2015-03-23T00:00:00,H.M. Dronningen,/menu/kalender/offentlig-audiens-pa-christiansborg-slot-kl-1000-26-2,
869,H.K.H. Kronprinsen deltager i lancering af ny vision for dansk idræt kl. 10.00,,Danmark,,2015-03-24T00:00:00,H.K.H. Kronprinsen,/menu/kalender/hkh-kronprinsen-deltager-i-lancering-af-ny-vision-for-dansk-idrat-kl-1000,
870,H.M. Dronningen modtager H.E. Burkina Fasos ambassadør i afskedsaudiens kl. 12.30,,Danmark,,2015-03-24T00:00:00,H.M. Dronningen,/menu/kalender/hm-dronningen-modtager-he-burkina-fasos-ambassador-i-afskedsaudiens-kl-1230,
871,"H.M. Dronningen er til stede ved åbningen af særudstillingen ""Hendes Majestæt Dronningen 75 år - En dragtkavalkade"" kl. 15.00",,Danmark,,2015-03-25T00:00:00,H.M. Dronningen,/menu/kalender/hm-dronningen-er-til-stede-ved-abningen-af-sarudstillingen-hendes-majestat-dronningen-7,
872,Kronprinsparret deltager i Grønlandsfremstød i Japan,,Danmark,,2015-03-26T00:00:00,H.K.H. Kronprinsen,/kalender/kronprinsparret-deltager-i-groenlandsfremstoed-i-japan,
873,Kronprinsparret deltager i Grønlandsfremstød i Japan,,Danmark,,2015-03-26T00:00:00,H.K.H. Kronprinsessen,/kalender/kronprinsparret-deltager-i-groenlandsfremstoed-i-japan,
874,H.K.H. Prinsgemalen til stede ved Akademiraadets Stiftelsesfest,,Danmark,,2015-03-26T00:00:00,H.K.H. Prins Henrik,/menu/kalender/hkh-prinsgemalen-til-stede-ved-akademiraadets-stiftelsesfest,
875,H.K.H. Prinsgemalen overværer koncert med Københavns Drengekor kl. 19.30,,Danmark,,2015-03-27T00:00:00,H.K.H. Prins Henrik,/menu/kalender/hkh-prinsgemalen-overvarer-koncert-med-kobenhavns-drengekor-kl-1930,
876,Residensforlæggelse til Marselisborg Slot,,Danmark,,2015-03-30T00:00:00,H.M. Dronningen,/menu/kalender/residensforlaggelse-til-marselisborg-slot-4-2,
877,Residensforlæggelse til Marselisborg Slot,,Danmark,,2015-03-30T00:00:00,H.K.H. Prins Henrik,/menu/kalender/residensforlaggelse-til-marselisborg-slot-4-2,
878,H.K.H. Kronprinsessen overrækker Kræftens Bekæmpelses Hæderspris 2015 kl. 18.10,,Danmark,,2015-02-04T00:00:00,H.K.H. Kronprinsessen,/menu/kalender/hkh-kronprinsessen-overrakker-kraftens-bekampelses-haderspris-2015-kl-1810,
879,H.K.H. Kronprinsessens fødselsdag,,Danmark,,2015-02-05T00:00:00,H.K.H. Kronprinsessen,/menu/kalender/hkh-kronprinsessens-fodselsdag-3,
880,H.K.H. Prinsesse Maries fødselsdag,,Danmark,,2015-02-06T00:00:00,H.K.H. Prinsesse Marie,/menu/kalender/hkh-prinsesse-maries-fodselsdag-3,
881,Offentlig audiens på Christiansborg Slot kl. 10.00,,Danmark,,2015-02-09T00:00:00,H.M. Dronningen,/menu/kalender/offentlig-audiens-pa-christiansborg-slot-kl-1000-23-2,
882,H.K.H. Kronprinsen deltager i mindehøjtidelighed kl. 20.00,,Danmark,,2015-02-16T00:00:00,H.K.H. Kronprinsen,/menu/kalender/hkh-kronprinsen-deltager-i-mindehojtidelighed-kl-2000,
883,H.K.H. Prinsgemalen aflægger besøg ved Den Danske Ambassade i Paris kl. 17.15,,Danmark,,2015-02-16T00:00:00,H.K.H. Prins Henrik,/menu/kalender/hkh-prinsgemalen-aflagger-besog-ved-den-danske-ambassade-i-paris-kl-1715,
884,H.K.H. Kronprinsessen besøger Etiopien den 16.-18. februar,,Danmark,,2015-02-16T00:00:00,H.K.H. Kronprinsessen,/menu/kalender/hkh-kronprinsessen-besoger-etiopien-den-16-18-februar,
885,Regentparret afholder pressemøde for nederlandske journalister kl. 14.00,,Danmark,,2015-02-17T00:00:00,H.M. Dronningen,/menu/kalender/regentparret-afholder-pressemode-for-nederlandske-journalister-kl-1400,
886,Regentparret afholder pressemøde for nederlandske journalister kl. 14.00,,Danmark,,2015-02-17T00:00:00,H.K.H. Prins Henrik,/menu/kalender/regentparret-afholder-pressemode-for-nederlandske-journalister-kl-1400,
887,H.K.H. Prinsesse Marie indvier Mind Factory by Ecco kl. 15.00,,Danmark,,2015-02-17T00:00:00,H.K.H. Prinsesse Marie,/menu/kalender/hkh-prinsesse-marie-indvier-mind-factory-by-ecco-kl-1500,
888,Statsråd på Christiansborg Slot kl. 10.00,,Danmark,,2015-02-18T00:00:00,H.M. Dronningen,/menu/kalender/statsrad-pa-christiansborg-slot-kl-1000,
889,Statsråd på Christiansborg Slot kl. 10.00,,Danmark,,2015-02-18T00:00:00,H.K.H. Kronprinsen,/menu/kalender/statsrad-pa-christiansborg-slot-kl-1000,
890,H.K.H. Kronprinsen modtager Mexicos udenrigsminister i audiens kl. 11.30,,Danmark,,2015-02-19T00:00:00,H.K.H. Kronprinsen,/menu/kalender/hkh-kronprinsen-modtager-mexicos-udenrigsminister-i-audiens-kl-1130,
891,H.K.H. Prins Joachim deltager ved PA Consulting Group’s Executive Seminar kl. 8.15,,Danmark,,2015-02-20T00:00:00,H.K.H. Prins Joachim,/menu/kalender/hkh-prins-joachim-deltager-ved-pa-consulting-groups-executive-seminar-kl-815,
892,H.M. Dronningen modtager nye ambassadører kl. 10.30,,Danmark,,2015-02-20T00:00:00,H.M. Dronningen,/menu/kalender/hm-dronningen-modtager-nye-ambassadorer-kl-1030,
893,H.K.H. Prinsgemalen deltager ved hundeshowet Show of Winners 2015 kl. 16.30,,Danmark,,2015-02-21T00:00:00,H.K.H. Prins Henrik,/menu/kalender/hkh-prinsgemalen-deltager-ved-hundeshowet-show-of-winners-2015-kl-1630,
894,H.K.H. Kronprinsen overværer et FIS Nordic World Ski Championships event kl. 12.30,,Danmark,,2015-02-22T00:00:00,H.K.H. Kronprinsen,/menu/kalender/hkh-kronprinsen-overvarer-et-fis-nordic-world-ski-championships-event-kl-1230,
895,Offentlig audiens på Christiansborg Slot kl. 10.00,,Danmark,,2015-02-23T00:00:00,,/menu/kalender/offentlig-audiens-pa-christiansborg-slot-kl-1000-24-2,
896,H.K.H. Prins Joachim deltager som protektor for CBS Case Competition ved Welcome Dinner kl. 19.00,,Danmark,,2015-02-23T00:00:00,H.K.H. Prins Joachim,/menu/kalender/hkh-prins-joachim-deltager-som-protektor-for-cbs-case-competition-ved-welcome-dinner-kl,
897,H.K.H. Kronprinsen er regent den 24.-25. februar,,Danmark,,2015-02-24T00:00:00,H.K.H. Kronprinsen,/menu/kalender/hkh-kronprinsen-er-regent-den-24-25-februar,
898,H.K.H. Kronprinsessen taler om fremme af kvinders rettigheder i 	virksomheders CSR-indsats kl. 17.00,,Danmark,,2015-02-25T00:00:00,H.K.H. Kronprinsessen,/menu/kalender/hkh-kronprinsessen-taler-om-fremme-af-kvinders-rettigheder-i-virksomheders-csr-indsats,
899,H.K.H. Prins Joachim er rigsforstander den 26. februar-1. marts,,Danmark,,2015-02-26T00:00:00,H.K.H. Prins Joachim,/menu/kalender/hkh-prins-joachim-er-rigsforstander-den-26-februar-1-marts,
900,H.K.H. Kronprinsessen overrækker EliteForsk-priser ved EliteForsk-konferencen 2015 kl. 13.00,,Danmark,,2015-02-26T00:00:00,H.K.H. Kronprinsessen,/menu/kalender/hkh-kronprinsessen-overrakker-eliteforsk-priser-ved-eliteforsk-konferencen-2015-kl-13,
901,Nytårskur og -taffel i Christian VII's Palæ kl. 19.00,,Danmark,,2015-01-01T00:00:00,H.M. Dronningen,/menu/kalender/nytarskur-og-taffel-i-christian-viis-pala-kl-1900-2,
902,Nytårskur og -taffel i Christian VII's Palæ kl. 19.00,,Danmark,,2015-01-01T00:00:00,H.K.H. Prins Henrik,/menu/kalender/nytarskur-og-taffel-i-christian-viis-pala-kl-1900-2,
903,Nytårskur og -taffel i Christian VII's Palæ kl. 19.00,,Danmark,,2015-01-01T00:00:00,H.K.H. Kronprinsen,/menu/kalender/nytarskur-og-taffel-i-christian-viis-pala-kl-1900-2,
